name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
1201-openb-node-0680,,T4,104,2,549755813888,15109,3,78600,549755813888,0,0,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
1202-openb-node-0435,,T4,104,2,549755813888,15109,2,97696,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
1203-openb-node-0167,,G3,128,8,824633720832,30000,10,6536,824633720832,190,5700,190,5700,0,0,30,900,190,5700,0,0,0,0,0,0,600,18000
1204-openb-node-0282,,G2,96,8,412316860416,20000,10,3996,412316860416,0,0,0,0,190,3800,0,0,210,4200,0,0,0,0,130,2600,530,10600
1205-openb-node-0380,,P100,16,2,128849018880,16280,2,92,128849018880,210,3418,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1210,19698
1206-openb-node-0249,,G2,96,8,412316860416,20000,10,11536,412316860416,190,3800,210,4200,0,0,0,0,0,0,190,3800,190,3800,0,0,780,15600
1207-openb-node-1137,,V100M16,32,4,137438953472,16160,4,1140,137438953472,0,0,540,8726,450,7272,0,0,0,0,0,0,0,0,0,0,990,15998
1208-openb-node-0545,,G2,96,8,412316860416,20000,10,392,412316860416,0,0,180,3600,0,0,190,3800,0,0,0,0,0,0,0,0,370,7400
1209-openb-node-1196,,T4,104,2,549755813888,15109,2,81300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210-openb-node-0913,,G2,96,8,412316860416,20000,9,4336,412316860416,190,3800,190,3800,0,0,0,0,0,0,60,1200,0,0,0,0,440,8800
1211-openb-node-0241,,T4,104,2,549755813888,15109,2,89548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
1212-openb-node-0563,,V100M16,8,1,34359738368,16160,1,4848,34359738368,190,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3070
