name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0040-openb-node-1047,,G2,96,8,412316860416,20000,12,3328,412316860416,190,3800,190,3800,350,7000,60,1200,60,1200,530,10600,190,3800,330,6600,1900,38000
0041-openb-node-0099,,V100M16,32,4,137438953472,16160,1,0,137438953472,1000,16160,1000,16160,1000,16160,1000,16160,0,0,0,0,0,0,0,0,4000,64640
0042-openb-node-0445,,G2,96,8,412316860416,20000,10,1636,412316860416,0,0,1000,20000,530,10600,350,7000,190,3800,190,3800,40,800,190,3800,2490,49800
0043-openb-node-0844,,G2,96,8,412316860416,20000,13,7684,412316860416,190,3800,0,0,190,3800,120,2400,190,3800,0,0,60,1200,210,4200,960,19200
0044-openb-node-0477,,G2,96,8,412316860416,20000,14,3024,412316860416,190,3800,190,3800,50,1000,90,1800,190,3800,60,1200,190,3800,120,2400,1080,21600
0045-openb-node-0871,,T4,104,2,549755813888,15109,6,14700,549755813888,0,0,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
0046-openb-node-0512,,G2,96,8,412316860416,20000,11,15684,412316860416,300,6000,0,0,190,3800,190,3800,60,1200,30,600,190,3800,0,0,960,19200
0047-openb-node-1130,,T4,96,4,412316860416,15109,8,16340,412316860416,0,0,0,0,90,1359,190,2870,0,0,0,0,0,0,0,0,280,4229
0048-openb-node-0224,,V100M16,32,4,137438953472,16160,3,692,137438953472,0,0,0,0,1000,16160,530,8564,0,0,0,0,0,0,0,0,1530,24724
0049-openb-node-0158,,G2,96,8,412316860416,20000,11,3576,412316860416,0,0,0,0,60,1200,190,3800,530,10600,190,3800,450,9000,190,3800,1610,32200
0050-openb-node-0602,,T4,104,2,549755813888,15109,5,46940,549755813888,190,2870,50,755,0,0,0,0,0,0,0,0,0,0,0,0,240,3625
0051-openb-node-0734,,G2,96,8,412316860416,20000,9,1972,412316860416,190,3800,680,13600,530,10600,60,1200,1000,20000,190,3800,530,10600,350,7000,3530,70600
0052-openb-node-0176,,G2,96,8,412316860416,20000,10,2436,412316860416,0,0,0,0,680,13600,30,600,1000,20000,190,3800,1000,20000,300,6000,3200,64000
0053-openb-node-0263,,P100,16,2,128849018880,16280,4,848,128849018880,30,488,90,1465,0,0,0,0,0,0,0,0,0,0,0,0,120,1953
0054-openb-node-0189,,G2,96,8,412316860416,20000,11,9424,412316860416,0,0,190,3800,60,1200,190,3800,190,3800,0,0,0,0,160,3200,790,15800
0055-openb-node-0276,,G2,96,8,412316860416,20000,13,4728,412316860416,300,6000,0,0,190,3800,520,10400,130,2600,190,3800,60,1200,530,10600,1920,38400
0056-openb-node-0434,,G2,96,8,412316860416,20000,11,732,412316860416,0,0,0,0,680,13600,190,3800,360,7200,210,4200,1000,20000,60,1200,2500,50000
0057-openb-node-0457,,T4,104,2,549755813888,15109,6,11392,549755813888,0,0,120,1813,0,0,0,0,0,0,0,0,0,0,0,0,120,1813
0058-openb-node-0777,,T4,104,2,549755813888,15109,6,27940,549755813888,20,302,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0059-openb-node-0420,,T4,104,2,549755813888,15109,6,28184,549755813888,30,453,60,906,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0060-openb-node-0352,,G2,96,8,412316860416,20000,13,92,412316860416,90,1800,220,4400,0,0,190,3800,100,2000,0,0,0,0,190,3800,790,15800
0061-openb-node-0637,,T4,104,2,549755813888,15109,8,1792,549755813888,0,0,10,151,0,0,0,0,0,0,0,0,0,0,0,0,10,151
0062-openb-node-0771,,G2,96,8,412316860416,20000,15,4820,412316860416,80,1600,30,600,190,3800,0,0,210,4200,190,3800,190,3800,30,600,920,18400
0063-openb-node-0500,,G2,96,8,412316860416,20000,10,5288,412316860416,0,0,190,3800,190,3800,0,0,190,3800,190,3800,190,3800,190,3800,1140,22800
0064-openb-node-0153,,G2,96,8,412316860416,20000,10,716,412316860416,1000,20000,530,10600,530,10600,70,1400,190,3800,530,10600,770,15400,130,2600,3750,75000
0065-openb-node-0641,,T4,104,2,549755813888,15109,4,76848,549755813888,190,2870,60,906,0,0,0,0,0,0,0,0,0,0,0,0,250,3776
0066-openb-node-0835,,G3,128,8,824633720832,30000,14,7832,824633720832,0,0,190,5700,190,5700,190,5700,0,0,30,900,160,4800,190,5700,950,28500
0067-openb-node-0141,,G2,96,8,412316860416,20000,8,324,412316860416,0,0,530,10600,350,7000,0,0,1000,20000,190,3800,530,10600,1000,20000,3600,72000
0068-openb-node-1082,,T4,104,2,549755813888,15109,6,15776,549755813888,30,453,60,906,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0069-openb-node-0856,,G2,96,8,412316860416,20000,12,2572,412316860416,60,1200,30,600,190,3800,370,7400,70,1400,190,3800,350,7000,0,0,1260,25200
0070-openb-node-0159,,G2,96,8,412316860416,20000,13,10380,412316860416,190,3800,60,1200,190,3800,190,3800,190,3800,190,3800,190,3800,80,1600,1280,25600
0071-openb-node-0203,,T4,104,2,549755813888,15109,4,53196,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0072-openb-node-0336,,G3,128,8,824633720832,30000,12,52,824633720832,190,5700,60,1800,0,0,60,1800,0,0,350,10500,0,0,350,10500,1010,30300
0073-openb-node-0018,,P100,64,2,274877906944,16280,5,8384,274877906944,0,0,60,976,0,0,0,0,0,0,0,0,0,0,0,0,60,976
0074-openb-node-0660,,G2,96,8,412316860416,20000,13,7876,412316860416,0,0,190,3800,60,1200,190,3800,30,600,60,1200,140,2800,210,4200,880,17600
0075-openb-node-0770,,G2,96,8,412316860416,20000,10,24776,412316860416,0,0,0,0,190,3800,210,4200,210,4200,190,3800,190,3800,190,3800,1180,23600
0076-openb-node-1026,,T4,104,2,549755813888,15109,7,8384,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0077-openb-node-1121,,T4,104,2,549755813888,15109,5,68940,549755813888,30,453,30,453,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0078-openb-node-0041,,G2,96,8,412316860416,20000,12,4368,412316860416,0,0,190,3800,190,3800,30,600,190,3800,190,3800,210,4200,60,1200,1060,21200
0079-openb-node-0086,,G2,96,8,412316860416,20000,15,1376,412316860416,40,800,60,1200,190,3800,190,3800,190,3800,170,3400,190,3800,30,600,1060,21200
0080-openb-node-0283,,P100,16,2,128849018880,16280,2,848,128849018880,0,0,410,6674,0,0,0,0,0,0,0,0,0,0,0,0,410,6674
0081-openb-node-0121,,T4,104,2,549755813888,15109,8,9296,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0082-openb-node-0740,,G2,96,8,412316860416,20000,10,6184,412316860416,30,600,190,3800,0,0,0,0,0,0,190,3800,190,3800,190,3800,790,15800
0083-openb-node-0761,,T4,104,2,549755813888,15109,7,15684,549755813888,60,906,10,151,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
0084-openb-node-0969,,G3,128,8,824633720832,30000,15,4192,824633720832,0,0,190,5700,50,1500,210,6300,190,5700,190,5700,190,5700,70,2100,1090,32700
0085-openb-node-1014,,T4,104,2,549755813888,15109,7,44948,549755813888,30,453,60,906,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0086-openb-node-1120,,T4,104,2,549755813888,15109,6,32348,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0087-openb-node-1172,,T4,104,2,549755813888,15109,5,53292,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0088-openb-node-0048,,G2,96,8,412316860416,20000,10,1668,412316860416,70,1400,190,3800,190,3800,350,7000,190,3800,350,7000,350,7000,190,3800,1880,37600
0089-openb-node-0759,,T4,104,2,549755813888,15109,4,73448,549755813888,190,2870,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,400,6042
0090-openb-node-1166,,G3,128,8,824633720832,30000,11,11076,824633720832,190,5700,0,0,0,0,0,0,190,5700,190,5700,210,6300,190,5700,970,29100
0091-openb-node-0545,,G2,96,8,412316860416,20000,13,4368,412316860416,190,3800,190,3800,120,2400,190,3800,190,3800,130,2600,0,0,60,1200,1070,21400
0092-openb-node-0905,,V100M32,48,4,395136991232,32510,6,7788,395136991232,0,0,70,2275,190,6176,60,1950,0,0,0,0,0,0,0,0,320,10401
0093-openb-node-0280,,G2,96,8,412316860416,20000,8,1632,412316860416,190,3800,1000,20000,60,1200,770,15400,530,10600,1000,20000,1000,20000,350,7000,4900,98000
0094-openb-node-0017,,P100,64,2,274877906944,16280,5,348,274877906944,120,1953,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,310,5046
0095-openb-node-0002,,P100,64,2,274877906944,16280,5,4940,274877906944,30,488,130,2116,0,0,0,0,0,0,0,0,0,0,0,0,160,2604
0096-openb-node-0387,,T4,104,2,549755813888,15109,9,4448,549755813888,40,604,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,230,3474
0097-openb-node-0610,,T4,96,4,412316860416,15109,8,7396,412316860416,0,0,190,2870,190,2870,70,1057,0,0,0,0,0,0,0,0,450,6797
0098-openb-node-0451,,T4,104,2,549755813888,15109,6,45184,549755813888,70,1057,30,453,0,0,0,0,0,0,0,0,0,0,0,0,100,1510
0099-openb-node-0227,,G2,96,8,412316860416,20000,11,1856,412316860416,60,1200,530,10600,210,4200,190,3800,190,3800,350,7000,0,0,60,1200,1590,31800
0100-openb-node-0967,,P100,16,2,128849018880,16280,2,940,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0101-openb-node-0833,,G2,96,8,412316860416,20000,14,480,412316860416,0,0,0,0,190,3800,210,4200,210,4200,120,2400,60,1200,190,3800,980,19600
0102-openb-node-0443,,G2,96,8,412316860416,20000,12,1636,412316860416,0,0,190,3800,0,0,80,1600,190,3800,0,0,220,4400,30,600,710,14200
0103-openb-node-0051,,P100,16,2,128849018880,16280,2,348,128849018880,190,3093,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1190,19373
0104-openb-node-0040,,G2,96,8,412316860416,20000,13,460,412316860416,0,0,60,1200,190,3800,190,3800,120,2400,60,1200,90,1800,190,3800,900,18000
0105-openb-node-0832,,G2,96,8,412316860416,20000,13,3024,412316860416,0,0,190,3800,350,7000,60,1200,130,2600,460,9200,190,3800,160,3200,1540,30800
0106-openb-node-0135,,T4,104,2,549755813888,15109,6,5540,549755813888,190,2870,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,400,6042
0107-openb-node-0582,,G2,96,8,412316860416,20000,13,1672,412316860416,60,1200,0,0,60,1200,350,7000,450,9000,190,3800,30,600,90,1800,1230,24600
0108-openb-node-0520,,G2,96,8,412316860416,20000,12,308,412316860416,0,0,190,3800,0,0,60,1200,210,4200,80,1600,450,9000,190,3800,1180,23600
0109-openb-node-0970,,G2,96,8,412316860416,20000,13,1620,412316860416,0,0,50,1000,190,3800,60,1200,190,3800,190,3800,60,1200,450,9000,1190,23800
0110-openb-node-0983,,G2,96,8,412316860416,20000,13,8384,412316860416,0,0,0,0,0,0,180,3600,60,1200,190,3800,190,3800,140,2800,760,15200
0111-openb-node-1145,,P100,16,2,128849018880,16280,2,2000,128849018880,540,8791,780,12698,0,0,0,0,0,0,0,0,0,0,0,0,1320,21489
0112-openb-node-0606,,T4,104,2,549755813888,15109,8,7184,549755813888,80,1208,60,906,0,0,0,0,0,0,0,0,0,0,0,0,140,2114
0113-openb-node-0246,,G2,96,8,412316860416,20000,13,3376,412316860416,0,0,60,1200,190,3800,190,3800,70,1400,30,600,60,1200,190,3800,790,15800
0114-openb-node-0634,,T4,104,2,549755813888,15109,7,32940,549755813888,50,755,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,130,1963
0115-openb-node-0085,,P100,16,2,128849018880,16280,2,940,128849018880,350,5698,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,540,8791
0116-openb-node-0779,,T4,104,2,549755813888,15109,5,72348,549755813888,0,0,90,1359,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0117-openb-node-1042,,G2,96,8,412316860416,20000,9,2480,412316860416,0,0,190,3800,1000,20000,530,10600,60,1200,680,13600,190,3800,1000,20000,3650,73000
0118-openb-node-0206,,T4,104,2,549755813888,15109,6,2440,549755813888,70,1057,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,260,3927
0119-openb-node-1062,,P100,16,2,128849018880,16280,1,1800,128849018880,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0120-openb-node-0681,,G2,96,8,412316860416,20000,11,1540,412316860416,0,0,680,13600,190,3800,190,3800,190,3800,300,6000,190,3800,190,3800,1930,38600
0121-openb-node-0384,,G2,96,8,412316860416,20000,13,1080,412316860416,0,0,190,3800,60,1200,220,4400,410,8200,160,3200,190,3800,190,3800,1420,28400
0122-openb-node-0900,,G2,96,8,412316860416,20000,10,368,412316860416,0,0,120,2400,350,7000,190,3800,190,3800,190,3800,190,3800,530,10600,1760,35200
0123-openb-node-0999,,G2,96,8,412316860416,20000,12,64,412316860416,60,1200,350,7000,190,3800,120,2400,190,3800,530,10600,60,1200,70,1400,1570,31400
0124-openb-node-0494,,G2,96,8,412316860416,20000,13,2168,412316860416,530,10600,300,6000,60,1200,190,3800,190,3800,190,3800,360,7200,160,3200,1980,39600
0125-openb-node-0979,,G2,96,8,412316860416,20000,11,924,412316860416,540,10800,190,3800,190,3800,190,3800,450,9000,190,3800,350,7000,300,6000,2400,48000
0126-openb-node-0045,,G2,96,8,412316860416,20000,13,8276,412316860416,190,3800,0,0,190,3800,60,1200,80,1600,190,3800,120,2400,60,1200,890,17800
0127-openb-node-1086,,G2,96,8,412316860416,20000,13,418,412316860416,30,600,0,0,70,1400,0,0,190,3800,130,2600,60,1200,190,3800,670,13400
0128-openb-node-0408,,P100,16,2,128849018880,16280,3,1696,128849018880,190,3093,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,380,6186
0129-openb-node-0270,,P100,16,2,128849018880,16280,3,1000,128849018880,680,11070,540,8791,0,0,0,0,0,0,0,0,0,0,0,0,1220,19861
0130-openb-node-0090,,P100,16,2,128849018880,16280,2,0,128849018880,530,8628,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,1060,17256
0131-openb-node-0636,,T4,104,2,549755813888,15109,6,13984,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0132-openb-node-0325,,G2,96,8,412316860416,20000,8,2616,412316860416,0,0,0,0,0,0,1000,20000,530,10600,350,7000,350,7000,190,3800,2420,48400
0133-openb-node-0130,,T4,104,2,549755813888,15109,8,39848,549755813888,130,1964,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,320,4834
0134-openb-node-0230,,V100M16,32,4,137438953472,16160,4,740,137438953472,0,0,350,5656,530,8564,190,3070,0,0,0,0,0,0,0,0,1070,17290
0135-openb-node-0525,,G2,96,8,412316860416,20000,11,412,412316860416,70,1400,190,3800,530,10600,540,10800,350,7000,190,3800,0,0,530,10600,2400,48000
0136-openb-node-0730,,T4,104,2,549755813888,15109,8,18940,549755813888,0,0,120,1813,0,0,0,0,0,0,0,0,0,0,0,0,120,1813
0137-openb-node-0290,,G2,96,8,412316860416,20000,11,2320,412316860416,190,3800,0,0,190,3800,530,10600,530,10600,30,600,60,1200,190,3800,1720,34400
0138-openb-node-0008,,P100,64,2,274877906944,16280,7,1440,274877906944,30,488,130,2116,0,0,0,0,0,0,0,0,0,0,0,0,160,2604
0139-openb-node-1170,,G3,128,8,824633720832,30000,11,37212,824633720832,190,5700,190,5700,190,5700,190,5700,160,4800,190,5700,190,5700,60,1800,1360,40800
0140-openb-node-0139,,T4,104,2,549755813888,15109,7,43184,549755813888,30,453,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,100,1510
0141-openb-node-0559,,G2,96,8,412316860416,20000,12,3108,412316860416,130,2600,190,3800,30,600,60,1200,350,7000,190,3800,190,3800,190,3800,1330,26600
0142-openb-node-1208,,T4,104,2,549755813888,15109,6,38092,549755813888,210,3172,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,290,4380
0143-openb-node-0444,,V100M32,96,8,824633720832,32510,12,20276,824633720832,190,6176,160,5201,60,1950,190,6176,120,3901,190,6176,190,6176,0,0,1100,35756
0144-openb-node-0934,,V100M32,96,8,824633720832,32510,13,16680,824633720832,60,1950,120,3901,190,6176,190,6176,190,6176,190,6176,190,6176,190,6176,1320,42907
0145-openb-node-0129,,T4,104,2,549755813888,15109,7,7500,549755813888,0,0,130,1964,0,0,0,0,0,0,0,0,0,0,0,0,130,1964
0146-openb-node-0628,,P100,16,2,128849018880,16280,2,92,128849018880,530,8628,770,12535,0,0,0,0,0,0,0,0,0,0,0,0,1300,21163
0147-openb-node-0753,,T4,104,2,549755813888,15109,8,21684,549755813888,70,1057,90,1359,0,0,0,0,0,0,0,0,0,0,0,0,160,2416
0148-openb-node-0866,,P100,16,2,128849018880,16280,2,92,128849018880,770,12535,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,1300,21163
0149-openb-node-0943,,T4,104,2,549755813888,15109,8,11284,549755813888,30,453,60,906,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0150-openb-node-0105,,G2,96,8,412316860416,20000,9,180,412316860416,530,10600,0,0,30,600,540,10800,1000,20000,530,10600,190,3800,350,7000,3170,63400
0151-openb-node-0743,,G2,96,8,412316860416,20000,10,1972,412316860416,450,9000,190,3800,530,10600,530,10600,680,13600,350,7000,190,3800,350,7000,3270,65400
0152-openb-node-0236,,T4,104,2,549755813888,15109,7,4348,549755813888,50,755,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,240,3625
0153-openb-node-0190,,G2,96,8,412316860416,20000,14,4584,412316860416,220,4400,190,3800,0,0,130,2600,190,3800,190,3800,120,2400,70,1400,1110,22200
0154-openb-node-0104,,G2,96,8,412316860416,20000,11,26126,412316860416,190,3800,190,3800,190,3800,190,3800,80,1600,0,0,190,3800,90,1800,1120,22400
0155-openb-node-0415,,T4,104,2,549755813888,15109,7,17592,549755813888,70,1057,130,1964,0,0,0,0,0,0,0,0,0,0,0,0,200,3021
0156-openb-node-0030,,G2,96,8,412316860416,20000,10,2228,412316860416,190,3800,190,3800,540,10800,350,7000,680,13600,680,13600,190,3800,350,7000,3170,63400
0157-openb-node-0337,,G2,96,8,412316860416,20000,11,332,412316860416,190,3800,190,3800,190,3800,210,4200,190,3800,540,10800,1000,20000,190,3800,2700,54000
0158-openb-node-0644,,T4,104,2,549755813888,15109,5,57040,549755813888,190,2870,30,453,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0159-openb-node-0885,,G2,96,8,412316860416,20000,10,1824,412316860416,0,0,530,10600,60,1200,210,4200,190,3800,530,10600,350,7000,0,0,1870,37400
0160-openb-node-0100,,G2,96,8,412316860416,20000,14,16,412316860416,130,2600,190,3800,190,3800,190,3800,70,1400,190,3800,210,4200,30,600,1200,24000
0161-openb-node-0791,,G2,96,8,412316860416,20000,12,2836,412316860416,0,0,190,3800,0,0,680,13600,190,3800,190,3800,50,1000,530,10600,1830,36600
0162-openb-node-0023,,V100M32,96,8,824633720832,32510,10,1162,824633720832,0,0,0,0,190,6176,190,6176,350,11378,60,1950,0,0,60,1950,850,27630
0163-openb-node-0462,,G2,96,8,412316860416,20000,9,1964,412316860416,530,10600,0,0,0,0,530,10600,190,3800,1000,20000,190,3800,70,1400,2510,50200
0164-openb-node-0547,,G2,96,8,412316860416,20000,13,968,412316860416,190,3800,60,1200,10,200,0,0,10,200,190,3800,190,3800,220,4400,870,17400
0165-openb-node-0335,,P100,8,1,64424509440,16280,2,3000,64424509440,30,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,488
0166-openb-node-0769,,T4,104,2,549755813888,15109,7,21940,549755813888,80,1208,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,150,2265
0167-openb-node-0780,,T4,104,2,549755813888,15109,5,76500,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0168-openb-node-0465,,G2,96,8,412316860416,20000,13,6912,412316860416,190,3800,30,600,120,2400,190,3800,190,3800,70,1400,70,1400,30,600,890,17800
0169-openb-node-0292,,P100,8,1,64424509440,16280,2,848,64424509440,30,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,488
0170-openb-node-0653,,G3,128,8,824633720832,30000,14,1572,824633720832,0,0,190,5700,190,5700,210,6300,300,9000,190,5700,190,5700,40,1200,1310,39300
