name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0020-openb-node-0109,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0021-openb-node-1120,,T4,104,2,549755813888,15109,4,55800,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0022-openb-node-0559,,G2,96,8,412316860416,20000,10,15150,412316860416,0,0,0,0,0,0,190,3800,30,600,190,3800,60,1200,190,3800,660,13200
0023-openb-node-0787,,T4,104,2,549755813888,15109,5,1696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0024-openb-node-0223,,G2,96,8,412316860416,20000,11,11128,412316860416,0,0,0,0,0,0,0,0,130,2600,0,0,190,3800,190,3800,510,10200
0025-openb-node-0897,,V100M16,8,1,34359738368,16160,1,4000,34359738368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0026-openb-node-0079,,T4,96,4,412316860416,15109,7,14988,412316860416,0,0,90,1359,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0027-openb-node-0132,,T4,104,2,549755813888,15109,3,84940,549755813888,190,2870,200,3021,0,0,0,0,0,0,0,0,0,0,0,0,390,5891
0028-openb-node-0500,,G2,96,8,412316860416,20000,10,23984,412316860416,0,0,0,0,190,3800,30,600,190,3800,0,0,0,0,190,3800,600,12000
0029-openb-node-0639,,T4,104,2,549755813888,15109,3,57448,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0030-openb-node-1074,,G2,96,8,412316860416,20000,8,840,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,1000,20000,1000,20000,2190,43800
0031-openb-node-0627,,P100,16,2,128849018880,16280,2,600,128849018880,0,0,680,11070,0,0,0,0,0,0,0,0,0,0,0,0,680,11070
0032-openb-node-0417,,T4,104,2,549755813888,15109,5,13300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0033-openb-node-0395,,T4,104,2,549755813888,15109,2,97696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0034-openb-node-0409,,P100,16,2,128849018880,16280,2,0,128849018880,530,8628,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1530,24908
0035-openb-node-0720,,T4,104,2,549755813888,15109,5,25648,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0036-openb-node-1058,,P100,16,2,128849018880,16280,2,92,128849018880,350,5698,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,880,14326
0037-openb-node-0104,,G2,96,8,412316860416,20000,11,1388,412316860416,0,0,0,0,0,0,0,0,0,0,220,4400,130,2600,540,10800,890,17800
0038-openb-node-0445,,G2,96,8,412316860416,20000,9,496,412316860416,0,0,0,0,0,0,190,3800,540,10800,0,0,680,13600,190,3800,1600,32000
0039-openb-node-1104,,G2,96,8,412316860416,20000,10,288,412316860416,0,0,0,0,0,0,90,1800,0,0,680,13600,0,0,530,10600,1300,26000
0040-openb-node-0303,,G2,96,8,412316860416,20000,8,11040,412316860416,0,0,0,0,0,0,0,0,60,1200,190,3800,1000,20000,530,10600,1780,35600
0041-openb-node-1002,,G2,96,8,412316860416,20000,8,688,412316860416,0,0,0,0,0,0,1000,20000,70,1400,190,3800,1000,20000,190,3800,2450,49000
0042-openb-node-0956,,G2,96,8,412316860416,20000,6,2900,412316860416,0,0,0,0,0,0,540,10800,0,0,1000,20000,1000,20000,1000,20000,3540,70800
0043-openb-node-0744,,G2,96,8,412316860416,20000,11,29936,412316860416,0,0,190,3800,0,0,310,6200,0,0,130,2600,0,0,30,600,660,13200
0044-openb-node-0182,,V100M16,32,4,137438953472,16160,4,196,137438953472,0,0,0,0,190,3070,410,6625,0,0,0,0,0,0,0,0,600,9695
0045-openb-node-0084,,P100,16,2,128849018880,16280,2,700,128849018880,770,12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,12535
0046-openb-node-0512,,G2,96,8,412316860416,20000,9,14326,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,160,3200,350,7000
0047-openb-node-0993,,G2,96,8,412316860416,20000,10,396,412316860416,0,0,0,0,60,1200,0,0,190,3800,540,10800,780,15600,0,0,1570,31400
0048-openb-node-0215,,G2,96,8,412316860416,20000,9,2424,412316860416,0,0,0,0,0,0,530,10600,0,0,0,0,0,0,300,6000,830,16600
0049-openb-node-0834,,G2,96,8,412316860416,20000,10,288,412316860416,190,3800,0,0,680,13600,540,10800,0,0,0,0,0,0,190,3800,1600,32000
0050-openb-node-1110,,G2,96,8,412316860416,20000,10,862,412316860416,0,0,190,3800,0,0,0,0,60,1200,190,3800,530,10600,0,0,970,19400
0051-openb-node-0444,,V100M32,96,8,824633720832,32510,9,432,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,680,22106,190,6176,870,28282
0052-openb-node-0714,,T4,104,2,549755813888,15109,2,97696,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0053-openb-node-0311,,G2,96,8,412316860416,20000,9,2632,412316860416,0,0,0,0,0,0,680,13600,530,10600,190,3800,1000,20000,350,7000,2750,55000
0054-openb-node-0374,,T4,104,2,549755813888,15109,3,56940,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0055-openb-node-0363,,G2,96,8,412316860416,20000,6,20592,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1200,60,1200
0056-openb-node-0495,,G3,128,8,824633720832,30000,10,4074,824633720832,0,0,0,0,0,0,0,0,530,15900,0,0,60,1800,0,0,590,17700
0057-openb-node-0656,,G2,96,8,412316860416,20000,10,12372,412316860416,0,0,0,0,0,0,30,600,130,2600,0,0,0,0,0,0,160,3200
0058-openb-node-0244,,G2,96,8,412316860416,20000,10,10892,412316860416,0,0,0,0,0,0,0,0,90,1800,190,3800,190,3800,680,13600,1150,23000
0059-openb-node-0733,,T4,104,2,549755813888,15109,4,70348,549755813888,0,0,90,1359,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0060-openb-node-0354,,G2,96,8,412316860416,20000,9,2100,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,13600,680,13600
0061-openb-node-0680,,T4,104,2,549755813888,15109,2,73384,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0062-openb-node-0228,,G2,96,8,412316860416,20000,8,2684,412316860416,0,0,0,0,0,0,0,0,0,0,60,1200,0,0,350,7000,410,8200
0063-openb-node-0420,,T4,104,2,549755813888,15109,5,34948,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0064-openb-node-0241,,T4,104,2,549755813888,15109,3,65992,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0065-openb-node-1126,,T4,104,2,549755813888,15109,3,57548,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0066-openb-node-0289,,P100,16,2,128849018880,16280,2,548,128849018880,0,0,630,10256,0,0,0,0,0,0,0,0,0,0,0,0,630,10256
0067-openb-node-1081,,V100M16,64,8,274877906944,16160,7,1870,274877906944,0,0,0,0,0,0,0,0,530,8564,0,0,190,3070,1000,16160,1720,27794
0068-openb-node-0810,,G2,96,8,412316860416,20000,9,10548,412316860416,0,0,0,0,0,0,0,0,0,0,70,1400,0,0,0,0,70,1400
0069-openb-node-0164,,T4,104,2,549755813888,15109,4,40092,549755813888,0,0,50,755,0,0,0,0,0,0,0,0,0,0,0,0,50,755
0070-openb-node-1125,,T4,104,2,549755813888,15109,7,35184,549755813888,60,906,30,453,0,0,0,0,0,0,0,0,0,0,0,0,90,1359
0071-openb-node-0611,,T4,104,2,549755813888,15109,7,18892,549755813888,0,0,20,302,0,0,0,0,0,0,0,0,0,0,0,0,20,302
0072-openb-node-0506,,G2,96,8,412316860416,20000,10,9084,412316860416,0,0,0,0,0,0,190,3800,0,0,190,3800,0,0,190,3800,570,11400
0073-openb-node-0336,,G3,128,8,824633720832,30000,1,8000,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0074-openb-node-0099,,V100M16,32,4,137438953472,16160,1,0,137438953472,1000,16160,1000,16160,1000,16160,1000,16160,0,0,0,0,0,0,0,0,4000,64640
0075-openb-node-0274,,G2,96,8,412316860416,20000,8,196,412316860416,0,0,80,1600,0,0,530,10600,0,0,1000,20000,530,10600,1000,20000,3140,62800
0076-openb-node-0650,,T4,104,2,549755813888,15109,2,75300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0077-openb-node-0723,,T4,104,2,549755813888,15109,3,75038,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0078-openb-node-0585,,G2,96,8,412316860416,20000,8,1936,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,1000,20000,1190,23800
0079-openb-node-0365,,G2,96,8,412316860416,20000,11,7028,412316860416,0,0,0,0,60,1200,0,0,0,0,0,0,0,0,130,2600,190,3800
0080-openb-node-0728,,T4,104,2,549755813888,15109,4,73448,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0081-openb-node-0818,,G2,96,8,412316860416,20000,10,2888,412316860416,0,0,0,0,0,0,190,3800,30,600,190,3800,0,0,0,0,410,8200
0082-openb-node-0063,,G2,96,8,412316860416,20000,8,1896,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,1000,20000,1000,20000,2190,43800
0083-openb-node-0293,,G2,96,8,412316860416,20000,4,5248,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,1000,20000,190,3800,1190,23800
0084-openb-node-1011,,G2,96,8,412316860416,20000,9,2520,412316860416,0,0,0,0,0,0,0,0,190,3800,350,7000,190,3800,0,0,730,14600
0085-openb-node-0074,,G2,96,8,412316860416,20000,10,2140,412316860416,0,0,0,0,0,0,0,0,530,10600,190,3800,0,0,30,600,750,15000
0086-openb-node-0473,,G2,96,8,412316860416,20000,10,444,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800,530,10600,910,18200
0087-openb-node-0990,,P100,8,2,64424509440,16280,2,1696,64424509440,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0088-openb-node-0691,,T4,104,2,549755813888,15109,7,18848,549755813888,0,0,220,3323,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0089-openb-node-0806,,G2,96,8,412316860416,20000,4,400,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0090-openb-node-0934,,V100M32,96,8,824633720832,32510,4,24300,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0091-openb-node-0901,,G2,96,8,412316860416,20000,9,2240,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0092-openb-node-0210,,T4,104,2,549755813888,15109,4,4500,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0093-openb-node-0767,,V100M16,8,1,34359738368,16160,1,4848,34359738368,190,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3070
0094-openb-node-0916,,G2,96,8,412316860416,20000,6,23744,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800,190,3800,570,11400
0095-openb-node-0682,,G2,96,8,412316860416,20000,8,788,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800,380,7600
0096-openb-node-0218,,P100,16,2,128849018880,16280,2,848,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0097-openb-node-1012,,G2,96,8,412316860416,20000,11,2620,412316860416,0,0,350,7000,210,4200,450,9000,190,3800,70,1400,190,3800,130,2600,1590,31800
0098-openb-node-0020,,P100,64,2,274877906944,16280,4,5048,274877906944,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0099-openb-node-0064,,G2,96,8,412316860416,20000,8,1536,412316860416,0,0,0,0,0,0,190,3800,350,7000,190,3800,450,9000,1000,20000,2180,43600
0100-openb-node-0719,,T4,104,2,549755813888,15109,4,35800,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0101-openb-node-0824,,V100M16,32,4,137438953472,16160,3,648,137438953472,0,0,0,0,1000,16160,1000,16160,0,0,0,0,0,0,0,0,2000,32320
0102-openb-node-0325,,G2,96,8,412316860416,20000,9,3432,412316860416,0,0,0,0,180,3600,0,0,0,0,0,0,530,10600,0,0,710,14200
0103-openb-node-0191,,G2,96,8,412316860416,20000,11,9680,412316860416,0,0,0,0,0,0,0,0,130,2600,130,2600,190,3800,0,0,450,9000
0104-openb-node-0911,,G2,96,8,412316860416,20000,8,1340,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,350,7000,540,10800
0105-openb-node-0573,,T4,104,2,549755813888,15109,5,57138,549755813888,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
0106-openb-node-1208,,T4,104,2,549755813888,15109,8,192,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0107-openb-node-0120,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0108-openb-node-0195,,G2,96,8,412316860416,20000,9,10692,412316860416,0,0,0,0,0,0,0,0,680,13600,0,0,30,600,0,0,710,14200
0109-openb-node-0830,,G2,96,8,412316860416,20000,11,7784,412316860416,0,0,190,3800,0,0,80,1600,190,3800,0,0,190,3800,190,3800,840,16800
0110-openb-node-0415,,T4,104,2,549755813888,15109,5,32348,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0111-openb-node-1133,,G2,96,8,412316860416,20000,11,2866,412316860416,410,8200,0,0,0,0,40,800,0,0,0,0,190,3800,210,4200,850,17000
0112-openb-node-0884,,T4,104,2,549755813888,15109,6,56790,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0113-openb-node-0589,,T4,104,2,549755813888,15109,4,17300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0114-openb-node-0815,,G2,96,8,412316860416,20000,11,4940,412316860416,190,3800,0,0,0,0,0,0,0,0,450,9000,0,0,0,0,640,12800
0115-openb-node-0315,,T4,104,2,549755813888,15109,5,26000,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0116-openb-node-0471,,G2,96,8,412316860416,20000,9,828,412316860416,190,3800,0,0,190,3800,0,0,0,0,60,1200,190,3800,680,13600,1310,26200
0117-openb-node-0867,,V100M32,96,8,824633720832,32510,8,932,824633720832,0,0,0,0,0,0,190,6176,0,0,350,11378,0,0,1000,32510,1540,50064
0118-openb-node-0873,,T4,104,2,549755813888,15109,3,44300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0119-openb-node-0411,,T4,104,2,549755813888,15109,5,10538,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0120-openb-node-0519,,G2,96,8,412316860416,20000,12,580,412316860416,0,0,300,6000,0,0,0,0,60,1200,0,0,30,600,0,0,390,7800
0121-openb-node-0461,,G2,96,8,412316860416,20000,9,1740,412316860416,0,0,0,0,220,4400,0,0,0,0,530,10600,190,3800,0,0,940,18800
0122-openb-node-0243,,G2,96,8,412316860416,20000,9,332,412316860416,0,0,0,0,0,0,190,3800,530,10600,0,0,300,6000,1000,20000,2020,40400
0123-openb-node-0662,,G2,96,8,412316860416,20000,11,220,412316860416,0,0,0,0,190,3800,60,1200,410,8200,210,4200,0,0,0,0,870,17400
0124-openb-node-0663,,G2,96,8,412316860416,20000,11,2544,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,240,4800,190,3800,620,12400
0125-openb-node-0330,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0126-openb-node-0428,,G2,96,8,412316860416,20000,11,14128,412316860416,0,0,0,0,0,0,190,3800,190,3800,60,1200,220,4400,210,4200,870,17400
0127-openb-node-0865,,G2,96,8,412316860416,20000,10,3280,412316860416,0,0,530,10600,0,0,0,0,120,2400,0,0,190,3800,0,0,840,16800
0128-openb-node-0858,,G2,96,8,412316860416,20000,12,10528,412316860416,190,3800,0,0,0,0,90,1800,60,1200,0,0,190,3800,0,0,530,10600
0129-openb-node-0067,,T4,104,2,549755813888,15109,4,64100,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0130-openb-node-1211,,G2,96,8,412316860416,20000,10,8636,412316860416,0,0,0,0,0,0,190,3800,190,3800,0,0,190,3800,60,1200,630,12600
0131-openb-node-0142,,G2,96,8,412316860416,20000,9,4896,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,90,1800,190,3800,280,5600
0132-openb-node-1171,,G2,96,8,412316860416,20000,7,4684,412316860416,0,0,0,0,0,0,530,10600,0,0,0,0,1000,20000,1000,20000,2530,50600
0133-openb-node-0646,,T4,104,2,549755813888,15109,5,53292,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0134-openb-node-0614,,T4,104,2,549755813888,15109,4,72440,549755813888,30,453,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0135-openb-node-1018,,T4,104,2,549755813888,15109,7,7448,549755813888,190,2870,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,270,4078
0136-openb-node-1075,,T4,104,2,549755813888,15109,4,49448,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0137-openb-node-1046,,T4,104,2,549755813888,15109,2,89548,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0138-openb-node-0147,,T4,104,2,549755813888,15109,3,72200,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0139-openb-node-0852,,V100M32,48,4,395136991232,32510,5,400,395136991232,0,0,0,0,520,16905,680,22106,0,0,0,0,0,0,0,0,1200,39011
0140-openb-node-1087,,G2,96,8,412316860416,20000,11,388,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,240,4800,190,3800,620,12400
0141-openb-node-0855,,G2,96,8,412316860416,20000,8,430,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,680,13600,1000,20000,1680,33600
0142-openb-node-0217,,G2,96,8,412316860416,20000,6,2348,412316860416,0,0,1000,20000,1000,20000,680,13600,1000,20000,1000,20000,540,10800,1000,20000,6220,124400
0143-openb-node-0927,,G2,96,8,412316860416,20000,10,22192,412316860416,0,0,100,2000,0,0,0,0,0,0,0,0,90,1800,0,0,190,3800
0144-openb-node-1123,,T4,104,2,549755813888,15109,3,85196,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0145-openb-node-0112,,G2,96,8,412316860416,20000,10,436,412316860416,0,0,350,7000,190,3800,190,3800,0,0,680,13600,0,0,190,3800,1600,32000
0146-openb-node-0306,,G3,128,8,824633720832,30000,12,11132,824633720832,0,0,0,0,0,0,0,0,30,900,190,5700,0,0,0,0,220,6600
0147-openb-node-0480,,T4,104,2,549755813888,15109,3,65400,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0148-openb-node-0318,,G2,96,8,412316860416,20000,10,17138,412316860416,0,0,0,0,0,0,0,0,0,0,90,1800,0,0,0,0,90,1800
0149-openb-node-0212,,T4,104,2,549755813888,15109,5,23600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0150-openb-node-1146,,P100,16,2,128849018880,16280,3,696,128849018880,770,12535,40,651,0,0,0,0,0,0,0,0,0,0,0,0,810,13186
0151-openb-node-0523,,T4,104,2,549755813888,15109,7,3692,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0152-openb-node-0344,,G2,96,8,412316860416,20000,9,2840,412316860416,0,0,0,0,0,0,0,0,770,15400,190,3800,360,7200,1000,20000,2320,46400
0153-openb-node-0041,,G2,96,8,412316860416,20000,6,740,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,530,10600,0,0,530,10600
0154-openb-node-0240,,T4,104,2,549755813888,15109,5,10140,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0155-openb-node-0833,,G2,96,8,412316860416,20000,9,1488,412316860416,0,0,190,3800,0,0,0,0,190,3800,0,0,0,0,0,0,380,7600
0156-openb-node-0504,,V100M16,32,4,137438953472,16160,4,486,137438953472,0,0,190,3070,1000,16160,190,3070,0,0,0,0,0,0,0,0,1380,22300
0157-openb-node-0620,,G2,96,8,412316860416,20000,12,1478,412316860416,0,0,100,2000,0,0,0,0,30,600,0,0,0,0,190,3800,320,6400
0158-openb-node-1000,,G2,96,8,412316860416,20000,9,392,412316860416,630,12600,0,0,0,0,190,3800,0,0,190,3800,1000,20000,190,3800,2200,44000
0159-openb-node-0890,,G2,96,8,412316860416,20000,8,92,412316860416,0,0,0,0,0,0,0,0,680,13600,0,0,540,10800,1000,20000,2220,44400
0160-openb-node-0802,,G2,96,8,412316860416,20000,10,9920,412316860416,0,0,0,0,0,0,0,0,0,0,360,7200,0,0,190,3800,550,11000
0161-openb-node-0528,,T4,104,2,549755813888,15109,5,44384,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0162-openb-node-0424,,G2,96,8,412316860416,20000,12,8096,412316860416,0,0,0,0,0,0,190,3800,190,3800,210,4200,0,0,80,1600,670,13400
0163-openb-node-0072,,P100,16,2,128849018880,16280,2,940,128849018880,190,3093,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,720,11721
0164-openb-node-0708,,G2,96,8,412316860416,20000,11,26,412316860416,0,0,0,0,0,0,0,0,420,8400,410,8200,1000,20000,190,3800,2020,40400
0165-openb-node-0510,,G2,96,8,412316860416,20000,11,7596,412316860416,0,0,0,0,0,0,0,0,130,2600,0,0,30,600,0,0,160,3200
0166-openb-node-1008,,G2,96,8,412316860416,20000,10,5430,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,30,600,210,4200,240,4800
0167-openb-node-0276,,G2,96,8,412316860416,20000,9,10520,412316860416,0,0,0,0,60,1200,0,0,350,7000,190,3800,0,0,450,9000,1050,21000
0168-openb-node-0045,,G2,96,8,412316860416,20000,10,2088,412316860416,0,0,0,0,0,0,0,0,190,3800,60,1200,0,0,0,0,250,5000
0169-openb-node-0283,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0170-openb-node-0709,,G2,96,8,412316860416,20000,5,26448,412316860416,0,0,190,3800,0,0,0,0,0,0,0,0,0,0,0,0,190,3800
0171-openb-node-0984,,G2,96,8,412316860416,20000,10,2140,412316860416,0,0,0,0,0,0,0,0,70,1400,350,7000,190,3800,60,1200,670,13400
0172-openb-node-0153,,G2,96,8,412316860416,20000,8,280,412316860416,0,0,0,0,0,0,350,7000,0,0,0,0,190,3800,0,0,540,10800
0173-openb-node-0455,,T4,104,2,549755813888,15109,4,39948,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0174-openb-node-1205,,G2,96,8,412316860416,20000,9,3080,412316860416,0,0,0,0,0,0,0,0,530,10600,0,0,190,3800,210,4200,930,18600
0175-openb-node-0066,,G2,96,8,412316860416,20000,12,2372,412316860416,0,0,0,0,0,0,210,4200,450,9000,120,2400,30,600,190,3800,1000,20000
