name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0014-openb-node-0877,,T4,104,2,549755813888,15109,6,36696,549755813888,30,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0015-openb-node-0256,,V100M32,96,8,824633720832,32510,11,6296,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,190,6176,80,2600,270,8776
0016-openb-node-0382,,G2,96,8,412316860416,20000,8,1392,412316860416,0,0,0,0,0,0,0,0,0,0,1000,20000,530,10600,680,13600,2210,44200
0017-openb-node-0280,,G2,96,8,412316860416,20000,8,2292,412316860416,0,0,0,0,0,0,0,0,1000,20000,1000,20000,680,13600,530,10600,3210,64200
0018-openb-node-0080,,G2,96,8,412316860416,20000,10,19992,412316860416,0,0,0,0,0,0,0,0,180,3600,190,3800,190,3800,190,3800,750,15000
0019-openb-node-0320,,G3,128,8,824633720832,30000,10,8396,824633720832,0,0,0,0,0,0,0,0,190,5700,0,0,0,0,190,5700,380,11400
0020-openb-node-1170,,G3,128,8,824633720832,30000,12,236,824633720832,0,0,0,0,0,0,0,0,0,0,190,5700,60,1800,190,5700,440,13200
0021-openb-node-0764,,G2,96,8,412316860416,20000,7,2496,412316860416,0,0,0,0,0,0,670,13400,0,0,0,0,1000,20000,1000,20000,2670,53400
0022-openb-node-0717,,T4,104,2,549755813888,15109,7,17092,549755813888,140,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2115
0023-openb-node-0074,,G2,96,8,412316860416,20000,10,3380,412316860416,0,0,0,0,0,0,530,10600,190,3800,190,3800,30,600,530,10600,1470,29400
0024-openb-node-0430,,P100,16,2,128849018880,16280,2,348,128849018880,1000,16280,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,1190,19373
0025-openb-node-0466,,G2,96,8,412316860416,20000,9,832,412316860416,0,0,540,10800,0,0,190,3800,0,0,0,0,0,0,530,10600,1260,25200
0026-openb-node-0989,,P100,8,2,64424509440,16280,1,0,64424509440,1000,16280,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,2000,32560
0027-openb-node-0321,,G2,96,8,412316860416,20000,9,11688,412316860416,0,0,190,3800,0,0,0,0,0,0,0,0,70,1400,190,3800,450,9000
0028-openb-node-0014,,P100,64,2,274877906944,16280,4,792,274877906944,0,0,60,976,0,0,0,0,0,0,0,0,0,0,0,0,60,976
0029-openb-node-1026,,T4,104,2,549755813888,15109,5,56648,549755813888,0,0,130,1964,0,0,0,0,0,0,0,0,0,0,0,0,130,1964
0030-openb-node-0019,,P100,64,2,274877906944,16280,5,792,274877906944,0,0,50,814,0,0,0,0,0,0,0,0,0,0,0,0,50,814
0031-openb-node-0780,,T4,104,2,549755813888,15109,3,39092,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0032-openb-node-0849,,G2,96,8,412316860416,20000,11,5976,412316860416,0,0,0,0,190,3800,70,1400,190,3800,210,4200,190,3800,190,3800,1040,20800
0033-openb-node-0775,,T4,104,2,549755813888,15109,8,20848,549755813888,130,1964,30,453,0,0,0,0,0,0,0,0,0,0,0,0,160,2417
0034-openb-node-1196,,T4,104,2,549755813888,15109,5,40092,549755813888,0,0,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
0035-openb-node-1066,,G2,96,8,412316860416,20000,13,15124,412316860416,0,0,0,0,40,800,30,600,120,2400,30,600,0,0,140,2800,360,7200
0036-openb-node-0853,,G2,96,8,412316860416,20000,11,1988,412316860416,0,0,80,1600,0,0,70,1400,190,3800,0,0,0,0,540,10800,880,17600
0037-openb-node-1080,,V100M16,8,1,34359738368,16160,1,3848,34359738368,450,7272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,7272
0038-openb-node-0912,,G2,96,8,412316860416,20000,10,5640,412316860416,0,0,0,0,0,0,0,0,0,0,450,9000,300,6000,0,0,750,15000
0039-openb-node-0477,,G2,96,8,412316860416,20000,12,7120,412316860416,0,0,30,600,70,1400,0,0,0,0,190,3800,60,1200,190,3800,540,10800
0040-openb-node-0632,,G2,96,8,412316860416,20000,10,14082,412316860416,0,0,0,0,190,3800,0,0,0,0,190,3800,0,0,170,3400,550,11000
0041-openb-node-1161,,T4,104,2,549755813888,15109,3,84940,549755813888,210,3172,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,400,6042
0042-openb-node-0333,,G3,128,8,824633720832,30000,11,16620,824633720832,0,0,50,1500,0,0,190,5700,0,0,0,0,60,1800,0,0,300,9000
0043-openb-node-1003,,P100,16,2,128849018880,16280,2,348,128849018880,1000,16280,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,1190,19373
0044-openb-node-0169,,G3,128,8,824633720832,30000,8,60744,824633720832,0,0,0,0,0,0,0,0,190,5700,190,5700,0,0,0,0,380,11400
0045-openb-node-0141,,G2,96,8,412316860416,20000,8,7592,412316860416,0,0,0,0,0,0,350,7000,0,0,530,10600,0,0,0,0,880,17600
0046-openb-node-0681,,G2,96,8,412316860416,20000,8,1792,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,10800,540,10800
0047-openb-node-0561,,G2,96,8,412316860416,20000,10,1436,412316860416,0,0,0,0,0,0,0,0,160,3200,0,0,190,3800,190,3800,540,10800
0048-openb-node-0153,,G2,96,8,412316860416,20000,7,792,412316860416,0,0,0,0,0,0,530,10600,530,10600,1000,20000,1000,20000,1000,20000,4060,81200
0049-openb-node-0390,,T4,104,2,549755813888,15109,5,28448,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0050-openb-node-0928,,T4,104,2,549755813888,15109,7,38700,549755813888,0,0,20,302,0,0,0,0,0,0,0,0,0,0,0,0,20,302
0051-openb-node-0384,,G2,96,8,412316860416,20000,11,12636,412316860416,190,3800,0,0,0,0,80,1600,70,1400,120,2400,0,0,190,3800,650,13000
0052-openb-node-0893,,G2,96,8,412316860416,20000,9,1278,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,680,13600,870,17400
0053-openb-node-0065,,V100M32,96,8,824633720832,32510,8,1848,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0054-openb-node-0511,,G2,96,8,412316860416,20000,6,848,412316860416,0,0,0,0,1000,20000,30,600,1000,20000,1000,20000,1000,20000,1000,20000,5030,100600
0055-openb-node-0282,,G2,96,8,412316860416,20000,12,10744,412316860416,0,0,0,0,0,0,0,0,0,0,60,1200,190,3800,0,0,250,5000
0056-openb-node-0168,,G3,128,8,824633720832,30000,12,13932,824633720832,0,0,0,0,0,0,190,5700,0,0,90,2700,160,4800,190,5700,630,18900
0057-openb-node-0957,,G2,96,8,412316860416,20000,11,2424,412316860416,0,0,0,0,0,0,60,1200,190,3800,190,3800,190,3800,190,3800,820,16400
0058-openb-node-0543,,P100,16,2,128849018880,16280,2,940,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0059-openb-node-0422,,T4,104,2,549755813888,15109,5,52184,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0060-openb-node-0391,,T4,104,2,549755813888,15109,6,52440,549755813888,0,0,120,1813,0,0,0,0,0,0,0,0,0,0,0,0,120,1813
0061-openb-node-0646,,T4,104,2,549755813888,15109,6,40100,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0062-openb-node-0211,,T4,104,2,549755813888,15109,5,64448,549755813888,0,0,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
0063-openb-node-0380,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0064-openb-node-0799,,T4,96,4,412316860416,15109,6,41092,412316860416,0,0,0,0,200,3021,30,453,0,0,0,0,0,0,0,0,230,3474
0065-openb-node-0433,,G2,96,8,412316860416,20000,13,336,412316860416,0,0,70,1400,90,1800,0,0,190,3800,0,0,0,0,30,600,380,7600
0066-openb-node-0761,,T4,104,2,549755813888,15109,8,13948,549755813888,0,0,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
0067-openb-node-0898,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0068-openb-node-1035,,G2,96,8,412316860416,20000,10,2684,412316860416,0,0,0,0,0,0,0,0,410,8200,90,1800,190,3800,190,3800,880,17600
0069-openb-node-1169,,G2,96,8,412316860416,20000,2,19300,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0070-openb-node-0848,,G2,96,8,412316860416,20000,11,1574,412316860416,0,0,0,0,350,7000,190,3800,0,0,0,0,190,3800,220,4400,950,19000
0071-openb-node-1022,,G2,96,8,412316860416,20000,11,728,412316860416,0,0,0,0,0,0,190,3800,190,3800,300,6000,210,4200,190,3800,1080,21600
0072-openb-node-1089,,P100,16,2,128849018880,16280,2,848,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0073-openb-node-0792,,G2,96,8,412316860416,20000,14,1132,412316860416,30,600,90,1800,50,1000,120,2400,0,0,0,0,190,3800,190,3800,670,13400
0074-openb-node-0089,,G2,96,8,412316860416,20000,13,10532,412316860416,0,0,0,0,30,600,0,0,0,0,0,0,190,3800,0,0,220,4400
0075-openb-node-0913,,G2,96,8,412316860416,20000,10,1466,412316860416,0,0,0,0,0,0,220,4400,530,10600,190,3800,0,0,190,3800,1130,22600
0076-openb-node-0366,,G2,96,8,412316860416,20000,9,396,412316860416,190,3800,0,0,0,0,0,0,1000,20000,1000,20000,190,3800,530,10600,2910,58200
0077-openb-node-0145,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0078-openb-node-0788,,T4,104,2,549755813888,15109,7,5600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0079-openb-node-0443,,G2,96,8,412316860416,20000,6,2400,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0080-openb-node-0178,,G2,96,8,412316860416,20000,11,2236,412316860416,0,0,0,0,0,0,350,7000,190,3800,0,0,0,0,170,3400,710,14200
0081-openb-node-0444,,V100M32,96,8,824633720832,32510,7,1448,824633720832,0,0,0,0,1000,32510,1000,32510,530,17230,1000,32510,450,14629,1000,32510,4980,161899
0082-openb-node-1127,,T4,104,2,549755813888,15109,5,36300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0083-openb-node-0527,,T4,104,2,549755813888,15109,6,12284,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0084-openb-node-0704,,T4,104,2,549755813888,15109,2,77500,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0085-openb-node-0136,,T4,104,2,549755813888,15109,7,440,549755813888,210,3172,30,453,0,0,0,0,0,0,0,0,0,0,0,0,240,3625
0086-openb-node-0824,,V100M16,32,4,137438953472,16160,4,1548,137438953472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0087-openb-node-0529,,T4,104,2,549755813888,15109,5,42600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0088-openb-node-0987,,T4,104,2,549755813888,15109,5,41696,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0089-openb-node-0075,,G2,96,8,412316860416,20000,10,1396,412316860416,0,0,0,0,70,1400,0,0,0,0,0,0,0,0,80,1600,150,3000
0090-openb-node-0721,,T4,104,2,549755813888,15109,3,57548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0091-openb-node-0311,,G2,96,8,412316860416,20000,12,19184,412316860416,0,0,70,1400,0,0,130,2600,0,0,190,3800,0,0,20,400,410,8200
0092-openb-node-0121,,T4,104,2,549755813888,15109,5,64440,549755813888,70,1057,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,260,3927
0093-openb-node-0813,,G2,96,8,412316860416,20000,6,1714,412316860416,0,0,0,0,0,0,350,7000,0,0,1000,20000,1000,20000,1000,20000,3350,67000
0094-openb-node-0285,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0095-openb-node-0331,,G2,96,8,412316860416,20000,5,2200,412316860416,0,0,540,10800,1000,20000,1000,20000,1000,20000,1000,20000,1000,20000,1000,20000,6540,130800
0096-openb-node-0506,,G2,96,8,412316860416,20000,1,8000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0097-openb-node-0917,,G2,96,8,412316860416,20000,5,3000,412316860416,0,0,0,0,0,0,0,0,1000,20000,1000,20000,1000,20000,1000,20000,4000,80000
0098-openb-node-0309,,G3,128,8,824633720832,30000,1,7800,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0099-openb-node-0081,,G2,96,8,412316860416,20000,8,528,412316860416,0,0,0,0,530,10600,0,0,190,3800,350,7000,0,0,1000,20000,2070,41400
0100-openb-node-0980,,G2,96,8,412316860416,20000,9,2144,412316860416,190,3800,0,0,0,0,0,0,190,3800,0,0,1000,20000,1000,20000,2380,47600
0101-openb-node-0284,,P100,16,2,128849018880,16280,2,92,128849018880,530,8628,770,12535,0,0,0,0,0,0,0,0,0,0,0,0,1300,21163
0102-openb-node-1085,,G2,96,8,412316860416,20000,9,2880,412316860416,0,0,0,0,350,7000,0,0,0,0,0,0,0,0,190,3800,540,10800
0103-openb-node-0322,,G2,96,8,412316860416,20000,11,3420,412316860416,0,0,0,0,0,0,0,0,190,3800,300,6000,190,3800,60,1200,740,14800
0104-openb-node-1077,,G2,96,8,412316860416,20000,10,2932,412316860416,0,0,0,0,0,0,30,600,0,0,0,0,30,600,0,0,60,1200
0105-openb-node-0327,,G2,96,8,412316860416,20000,8,3380,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,160,3200,190,3800,350,7000
0106-openb-node-0381,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0107-openb-node-0680,,T4,104,2,549755813888,15109,7,12292,549755813888,0,0,130,1964,0,0,0,0,0,0,0,0,0,0,0,0,130,1964
0108-openb-node-0603,,T4,104,2,549755813888,15109,3,77048,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0109-openb-node-0404,,T4,104,2,549755813888,15109,6,15300,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0110-openb-node-1031,,G2,96,8,412316860416,20000,11,1496,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111-openb-node-0190,,G2,96,8,412316860416,20000,10,44,412316860416,0,0,0,0,0,0,190,3800,0,0,680,13600,0,0,1000,20000,1870,37400
0112-openb-node-0967,,P100,16,2,128849018880,16280,2,0,128849018880,60,976,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1060,17256
0113-openb-node-0558,,T4,96,4,412316860416,15109,7,26740,412316860416,0,0,0,0,0,0,30,453,0,0,0,0,0,0,0,0,30,453
0114-openb-node-1067,,G2,96,8,412316860416,20000,7,1740,412316860416,530,10600,0,0,0,0,530,10600,190,3800,1000,20000,1000,20000,1000,20000,4250,85000
0115-openb-node-0544,,G2,96,8,412316860416,20000,13,4284,412316860416,0,0,0,0,190,3800,150,3000,190,3800,60,1200,190,3800,190,3800,970,19400
0116-openb-node-1040,,G2,96,8,412316860416,20000,12,236,412316860416,0,0,0,0,0,0,190,3800,0,0,60,1200,450,9000,190,3800,890,17800
0117-openb-node-0591,,T4,104,2,549755813888,15109,4,66200,549755813888,0,0,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
0118-openb-node-0655,,V100M16,32,4,137438953472,16160,2,1892,137438953472,0,0,0,0,1000,16160,1000,16160,0,0,0,0,0,0,0,0,2000,32320
0119-openb-node-0408,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0120-openb-node-1181,,T4,104,2,549755813888,15109,4,25548,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0121-openb-node-0062,,P100,16,2,128849018880,16280,2,4000,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0122-openb-node-0875,,T4,104,2,549755813888,15109,7,15284,549755813888,0,0,60,906,0,0,0,0,0,0,0,0,0,0,0,0,60,906
0123-openb-node-1207,,T4,104,2,549755813888,15109,4,40440,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0124-openb-node-0955,,G2,96,8,412316860416,20000,10,488,412316860416,0,0,0,0,0,0,190,3800,770,15400,0,0,30,600,0,0,990,19800
0125-openb-node-0758,,T4,104,2,549755813888,15109,5,12540,549755813888,0,0,160,2417,0,0,0,0,0,0,0,0,0,0,0,0,160,2417
0126-openb-node-0934,,V100M32,96,8,824633720832,32510,6,8148,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,190,6176,0,0,190,6176
0127-openb-node-0213,,T4,104,2,549755813888,15109,3,76800,549755813888,0,0,50,755,0,0,0,0,0,0,0,0,0,0,0,0,50,755
0128-openb-node-0847,,G2,96,8,412316860416,20000,11,182,412316860416,0,0,0,0,0,0,190,3800,70,1400,190,3800,190,3800,60,1200,700,14000
0129-openb-node-0434,,G2,96,8,412316860416,20000,10,744,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800,380,7600
0130-openb-node-0624,,G2,96,8,412316860416,20000,8,1648,412316860416,0,0,0,0,0,0,190,3800,0,0,530,10600,1000,20000,1000,20000,2720,54400
0131-openb-node-1201,,T4,104,2,549755813888,15109,7,23400,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0132-openb-node-0993,,G2,96,8,412316860416,20000,9,1740,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,530,10600,1000,20000,1720,34400
0133-openb-node-0562,,P100,16,2,128849018880,16280,2,0,128849018880,0,0,770,12535,0,0,0,0,0,0,0,0,0,0,0,0,770,12535
0134-openb-node-0377,,T4,104,2,549755813888,15109,4,54290,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0135-openb-node-0698,,T4,104,2,549755813888,15109,3,53648,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0136-openb-node-0024,,V100M32,96,8,824633720832,32510,9,6422,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,120,3901,190,6176,310,10077
0137-openb-node-0292,,P100,8,1,64424509440,16280,1,0,64424509440,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,8628
0138-openb-node-0238,,T4,104,2,549755813888,15109,3,64900,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0139-openb-node-0146,,P100,16,2,128849018880,16280,1,0,128849018880,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0140-openb-node-0836,,P100,16,2,128849018880,16280,2,1548,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0141-openb-node-1024,,G2,96,8,412316860416,20000,9,12280,412316860416,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800,60,1200,440,8800
0142-openb-node-0030,,G2,96,8,412316860416,20000,7,1840,412316860416,0,0,0,0,0,0,530,10600,1000,20000,190,3800,1000,20000,1000,20000,3720,74400
0143-openb-node-1206,,G2,96,8,412316860416,20000,9,2834,412316860416,0,0,0,0,0,0,0,0,0,0,410,8200,190,3800,190,3800,790,15800
0144-openb-node-0822,,G2,96,8,412316860416,20000,11,536,412316860416,0,0,0,0,0,0,190,3800,350,7000,300,6000,540,10800,0,0,1380,27600
0145-openb-node-0653,,G3,128,8,824633720832,30000,11,3784,824633720832,0,0,0,0,0,0,0,0,0,0,60,1800,0,0,60,1800,120,3600
0146-openb-node-0579,,V100M16,64,8,274877906944,16160,6,3096,274877906944,0,0,0,0,0,0,0,0,0,0,190,3070,1000,16160,1000,16160,2190,35390
0147-openb-node-0077,,G2,96,8,412316860416,20000,8,1632,412316860416,350,7000,0,0,530,10600,300,6000,1000,20000,190,3800,530,10600,1000,20000,3900,78000
0148-openb-node-0643,,T4,104,2,549755813888,15109,4,40092,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0149-openb-node-1157,,T4,104,2,549755813888,15109,3,73400,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0150-openb-node-1145,,P100,16,2,128849018880,16280,2,700,128849018880,0,0,840,13675,0,0,0,0,0,0,0,0,0,0,0,0,840,13675
0151-openb-node-0109,,G2,96,8,412316860416,20000,10,1128,412316860416,0,0,0,0,0,0,190,3800,190,3800,60,1200,350,7000,190,3800,980,19600
0152-openb-node-0347,,V100M32,96,8,824633720832,32510,2,0,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0153-openb-node-0965,,G2,96,8,412316860416,20000,11,296,412316860416,100,2000,0,0,0,0,160,3200,0,0,0,0,190,3800,0,0,450,9000
0154-openb-node-0042,,G2,96,8,412316860416,20000,10,8272,412316860416,0,0,0,0,0,0,0,0,0,0,60,1200,0,0,30,600,90,1800
0155-openb-node-0122,,T4,104,2,549755813888,15109,3,81282,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
0156-openb-node-1173,,T4,104,2,549755813888,15109,5,40800,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0157-openb-node-0195,,G2,96,8,412316860416,20000,10,1528,412316860416,0,0,0,0,0,0,190,3800,60,1200,350,7000,0,0,630,12600,1230,24600
0158-openb-node-0944,,T4,104,2,549755813888,15109,6,28196,549755813888,190,2870,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,380,5740
0159-openb-node-0263,,P100,16,2,128849018880,16280,3,696,128849018880,190,3093,160,2604,0,0,0,0,0,0,0,0,0,0,0,0,350,5697
0160-openb-node-0072,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0161-openb-node-0212,,T4,104,2,549755813888,15109,5,16000,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
0162-openb-node-1131,,G3,128,8,824633720832,30000,9,1784,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,360,10800,1000,30000,1360,40800
0163-openb-node-1178,,T4,104,2,549755813888,15109,8,11848,549755813888,40,604,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,230,3474
0164-openb-node-0287,,G2,96,8,412316860416,20000,8,424,412316860416,0,0,0,0,0,0,0,0,350,7000,0,0,0,0,530,10600,880,17600
0165-openb-node-0175,,G2,96,8,412316860416,20000,3,6800,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0166-openb-node-0959,,G2,96,8,412316860416,20000,8,13338,412316860416,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,0,0,190,3800
0167-openb-node-0432,,G2,96,8,412316860416,20000,10,3236,412316860416,0,0,0,0,0,0,210,4200,190,3800,190,3800,0,0,190,3800,780,15600
0168-openb-node-0534,,T4,104,2,549755813888,15109,4,27038,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0169-openb-node-0061,,G2,96,8,412316860416,20000,3,3900,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0170-openb-node-1141,,V100M16,8,1,34359738368,16160,1,0,34359738368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0171-openb-node-0104,,G2,96,8,412316860416,20000,10,22386,412316860416,0,0,0,0,210,4200,180,3600,0,0,0,0,0,0,190,3800,580,11600
0172-openb-node-0994,,G2,96,8,412316860416,20000,9,3448,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800
0173-openb-node-0866,,P100,16,2,128849018880,16280,2,92,128849018880,1000,16280,30,488,0,0,0,0,0,0,0,0,0,0,0,0,1030,16768
0174-openb-node-0935,,G2,96,8,412316860416,20000,11,2918,412316860416,0,0,190,3800,0,0,190,3800,30,600,190,3800,30,600,0,0,630,12600
0175-openb-node-0850,,G2,96,8,412316860416,20000,8,5296,412316860416,0,0,190,3800,0,0,0,0,0,0,190,3800,0,0,0,0,380,7600
